ID.Symbol	ID.Description	ID.Ensembl	logFC	AveExpr	t	P.Value	adj.P.Val	B
17426434	Brinp1	bone morphogenic protein/retinoic acid inducible neural specific 1	ENSMUSG00000028351	1.79055393196591	6.29550877460485	3.59906620385503	0.0085601882553953	0.153796952422158	-2.47156524805051
17223946	Erbb4	erb-b2 receptor tyrosine kinase 4	ENSMUSG00000062209	1.78798785130811	8.888229132536	3.81737396472091	0.00640555775108277	0.136040325355942	-2.1761275169741
17454692	Mmd2	monocyte to macrophage differentiation-associated 2	ENSMUSG00000039533	1.78630446661873	9.00036024553776	2.65137511538598	0.0324898306894278	0.261295954923977	-3.81912042841163
17501250	Hpgd	hydroxyprostaglandin dehydrogenase 15 (NAD)	ENSMUSG00000031613	1.78457231595391	5.43493951157584	7.49070811625479	0.000129654379687704	0.0399707698806344	1.70048058905194
17432904	Draxin	dorsal inhibitory axon guidance protein	ENSMUSG00000029005	1.77922736811073	8.28580628300122	2.76658493253278	0.0274723653203913	0.245570236522323	-3.65151835719425
17550466	Sox2ot	SOX2 overlapping transcript (non-protein coding)	ENSMUSG00000105265	1.77585555695534	7.1059489527056	5.4662964798562	0.00089938244684548	0.0674811201096984	-0.187367457970453
17397575	Postn	periostin, osteoblast specific factor	ENSMUSG00000027750	1.76086058372973	4.52396621602346	2.69107057573525	0.0306610725370301	0.255993950735766	-3.76132680860259
17520624	Rbp1	retinol binding protein 1, cellular	ENSMUSG00000046402	1.75022756160467	9.37138225063415	4.54202866241624	0.00257482380657979	0.097305558726097	-1.2482383752054
17351001	Camk2a	calcium/calmodulin-dependent protein kinase II alpha	ENSMUSG00000024617	1.71838081954122	7.57010814262229	2.50699957743375	0.0401532342287755	0.284708535275034	-4.02948440383617
17294086	Adcy2	adenylate cyclase 2	ENSMUSG00000021536	1.71390830469718	9.14909510212886	6.57263471717645	0.000295218064705456	0.0481889400103784	0.912047460209034
17354282	Cdo1	cysteine dioxygenase 1, cytosolic	ENSMUSG00000033022	1.71268580378468	7.30398376829372	4.31611905762089	0.00339219360099505	0.107734689445814	-1.52849143193009
17479415	Mir9-3hg	Mir9-3 host gene	ENSMUSG00000097023	1.71088060546102	6.33640452939438	5.86188091892995	0.000593771309491202	0.0585986426553041	0.226006478821793
17516795	Dscaml1	Down syndrome cell adhesion molecule like 1	ENSMUSG00000032087	1.69582391862986	6.47779840725083	4.06622218795377	0.00464280544613047	0.121108385596381	-1.84809387725616
17425095	Gabbr2	gamma-aminobutyric acid (GABA) B receptor, 2	ENSMUSG00000039809	1.69451748591533	8.32125128162743	4.53443455132167	0.00259847893910663	0.0976673743066944	-1.25752457641226
17402438	Camk2d	calcium/calmodulin-dependent protein kinase II, delta	ENSMUSG00000053819	1.69251917728856	7.07985050234319	12.2449699541461	5.00182282652033e-06	0.0114889091534713	4.51105899492805
17306147	Ndrg2	N-myc downstream regulated gene 2	ENSMUSG00000004558	1.69196702468557	10.463024971317	4.66734993366309	0.00221684190745576	0.0926835430403459	-1.09634843640911
17456308	Kcnd2	potassium voltage-gated channel, Shal-related family, member 2	ENSMUSG00000060882	1.69019393104476	8.21676654824235	4.15789815392536	0.0041333809177538	0.116096898128078	-1.72968665435899
17485686	9430041J12Rik	RIKEN cDNA 9430041J12 gene	ENSMUSG00000086155	1.67107982038854	6.03704745190558	5.50549314408953	0.000862362626436919	0.066900958805125	-0.145353966464412
17351196	Apcdd1	adenomatosis polyposis coli down-regulated 1	ENSMUSG00000071847	1.66531835396021	9.8576299888342	3.2421979800432	0.0139563750850983	0.18530068333121	-2.96847962425775
17224180	Igfbp5	insulin-like growth factor binding protein 5	ENSMUSG00000026185	1.66470781532968	10.5796304251488	3.53967870727082	0.00927397470002454	0.159234166135187	-2.55310922742021
17326700	Mir99a	microRNA 99a	ENSMUSG00000065530	1.66315168029407	7.28517289844082	5.76580078911762	0.000655588267006162	0.0620258510283061	0.127754458198679
17294565	Adgrv1	adhesion G protein-coupled receptor V1	ENSMUSG00000069170	1.64018742573457	6.10672929297083	6.93348134814774	0.000211507123147953	0.0439435276711162	1.2343603891368
17315606	Pde1b	phosphodiesterase 1B, Ca2+-calmodulin dependent	ENSMUSG00000022489	1.62343102097275	8.12952192357065	4.18262790737136	0.00400667053790769	0.115212406407942	-1.69797517932811
17218328	Rnasel	ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)	ENSMUSG00000066800	1.61376264268247	5.72995766169723	5.74615387730543	0.000669094681250281	0.0622565471323357	0.107495608346012
17519738	Cd109	CD109 antigen	ENSMUSG00000046186	1.61062145184529	9.03392004033486	2.71861655812373	0.029455321817104	0.252291038880168	-3.72124761642126
17409649	Vcam1	vascular cell adhesion molecule 1	ENSMUSG00000027962	1.60954043871991	8.31268064095149	4.2985085085284	0.00346699120729506	0.10857294619516	-1.55068587049971
17352680	Abhd3	abhydrolase domain containing 3	ENSMUSG00000002475	1.60342470727327	7.17465851943022	3.51112597825681	0.00963979669304753	0.160838335058132	-2.59248597854679
17388284	Mdk	midkine	ENSMUSG00000027239	1.60286469354156	7.50539164157778	5.31654600510475	0.001058015812822	0.0715935577432499	-0.350059466061388
17337513	Gabbr1	gamma-aminobutyric acid (GABA) B receptor, 1	ENSMUSG00000024462	1.59226634573296	9.27687950790992	4.84491661400403	0.0018001615987906	0.087049919651459	-0.885504400696823
17474067	Slc8a2	solute carrier family 8 (sodium/calcium exchanger), member 2	ENSMUSG00000030376	1.58904785102436	6.93507099454592	6.96527980322887	0.000205514657921147	0.0439435276711162	1.26197035429231
17509976	Slc25a42	solute carrier family 25, member 42	ENSMUSG00000002346	1.57994683376698	7.36164891066143	5.60352581103806	0.000776984631562242	0.0653831809510373	-0.0413018488777626
17350591	Sncaip	synuclein, alpha interacting protein (synphilin)	ENSMUSG00000024534	1.57724912089955	8.6848516168126	6.06751635821436	0.000482170463131191	0.0555680095385652	0.431774837680767
17422138	Gpr153	G protein-coupled receptor 153	ENSMUSG00000042804	1.55911076671403	7.08235892103468	5.07883999503837	0.00137771394002101	0.0786383614833805	-0.615505852449272
17363559	Fam189a2	family with sequence similarity 189, member A2	ENSMUSG00000071604	1.55840351674186	7.30280729063626	12.8173701279154	3.66304140545864e-06	0.00989553375089192	4.74661387854131
17421312	Dhrs3	dehydrogenase/reductase (SDR family) member 3	ENSMUSG00000066026	1.53207418185891	6.46026602842044	7.57961710550455	0.000120239358897368	0.0399707698806344	1.77149138419714
17252081	Pld2	phospholipase D2	ENSMUSG00000020828	1.51931190729439	8.19124376286874	4.69702801142038	0.00214034696716357	0.091816769320387	-1.06075246293353
17442765	Tmem132c	transmembrane protein 132C	ENSMUSG00000034324	1.50560751132684	6.57751821422377	13.256133382096	2.90989155445505e-06	0.00925457433222645	4.91626127919748
17334956	Crebrf	CREB3 regulatory factor	ENSMUSG00000048249	1.50193720774284	5.88988434035999	5.00315634877561	0.00150097904962392	0.0804902448854748	-0.701901197503318
17400599	Txnip	thioredoxin interacting protein	ENSMUSG00000038393	1.4893430771774	9.41423986875098	2.72552824207634	0.0291606167301654	0.251228526507333	-3.71119507744091
17539467	Ap1s2	adaptor-related protein complex 1, sigma 2 subunit	ENSMUSG00000031367	1.47669364553169	7.50777195114505	7.23009821725999	0.000162397557049118	0.0428802777492194	1.48708967370691
17466838	Hoxa6	homeobox A6	ENSMUSG00000043219	1.47516018115066	7.68765750133022	3.38641959445921	0.011429959542124	0.171140385243927	-2.76572607800284
17219148	Ccdc190	coiled-coil domain containing 190	ENSMUSG00000070532	1.46119162336498	5.95776356012524	4.9636310514059	0.00157017508736267	0.0819701392290185	-0.747384728218577
17220584	Slc30a10	solute carrier family 30, member 10	ENSMUSG00000026614	1.44317155437524	6.3527481851663	3.10594564400455	0.0168972965087456	0.200208252906834	-3.16215783070199
17466863	Hoxa9	homeobox A9	ENSMUSG00000038227	1.44243235021378	5.31191327723041	1.92371437351605	0.0952663783925784	0.414766406530572	-4.86721355662878
17386210	Lrp2	low density lipoprotein receptor-related protein 2	ENSMUSG00000027070	1.43716976371117	5.81442868758635	5.60632404972512	0.000774689901862412	0.0653831809510373	-0.0383531854024719
17470561	Rimklb	ribosomal modification protein rimK-like family member B	ENSMUSG00000040649	1.43493413934222	7.55621992436393	4.01879807890848	0.00493294999347479	0.124589381478445	-1.90986748533032
17250162	Hist3h2ba	histone cluster 3, H2ba	ENSMUSG00000056895	1.43317190475449	5.63507315551182	4.97728604387081	0.00154587796544596	0.0813583931288265	-0.731643004163289
17286682	Bmp6	bone morphogenetic protein 6	ENSMUSG00000039004	1.42580685412464	5.06711070146531	7.44966446609203	0.000134278586946169	0.0399707698806344	1.66739599142364
17317056	Enpp2	ectonucleotide pyrophosphatase/phosphodiesterase 2	ENSMUSG00000022425	1.42537844438684	8.08743524673698	3.44350663290462	0.0105696665017578	0.166554580340186	-2.68617191708227
17435180	Lhfpl3	lipoma HMGIC fusion partner-like 3	ENSMUSG00000106379	1.42157759799516	6.23957496102465	5.06957965212141	0.00139217575222965	0.0787618267299048	-0.626027773818706
17465636	Plxna4	plexin A4	ENSMUSG00000029765	1.41350356500948	6.65787084507173	5.57869282092299	0.000797684372312433	0.0659605207465151	-0.0675216656226709
17389608	Meis2	Meis homeobox 2	ENSMUSG00000027210	1.4080445331806	9.33790749785808	4.15506619073125	0.00414816902079302	0.116390841321123	-1.73332437157093
17240077	Hey2	hairy/enhancer-of-split related with YRPW motif 2	ENSMUSG00000019789	1.4072404596507	7.71736899272297	3.03390335274846	0.0187129029641917	0.208200186081133	-3.26530231819327
17326702	Mirlet7c-1	microRNA let7c-1	ENSMUSG00000065557	1.40614854955643	5.69645895016039	3.93708786714654	0.00548037735277606	0.127510524282795	-2.01712626913955
17367139	Slc39a12	solute carrier family 39 (zinc transporter), member 12	ENSMUSG00000036949	1.38686696906652	7.13207390114585	5.22796164882125	0.0011663662850623	0.074721314145388	-0.447941522425426
17383373	1700007K13Rik	RIKEN cDNA 1700007K13 gene	ENSMUSG00000026831	1.38513272143851	8.44737957993402	6.50387677137615	0.000315077432260977	0.0489250844087514	0.848710647269464
17392609	Cst3	cystatin C	ENSMUSG00000027447	1.37845487375886	10.6645376621926	7.06866557574051	0.00018731091581248	0.0429077376772299	1.35087366388888
17530183	Ephb1	Eph receptor B1	ENSMUSG00000032537	1.37622823355824	7.44798269964592	10.2112090965582	1.70468913505462e-05	0.0217527171573624	3.52147873565913
17253937	Rhbdl3	rhomboid, veinlet-like 3 (Drosophila)	ENSMUSG00000017692	1.37390621243208	6.77708440739214	3.1658164486718	0.0155309312573504	0.193004614618321	-3.07681641827664
17320813	Nell2	NEL-like 2	ENSMUSG00000022454	1.3650017709603	8.40375994355402	4.31721511836684	0.0033875971751556	0.107734689445814	-1.52711173149733
17229984	Ackr1	atypical chemokine receptor 1 (Duffy blood group)	ENSMUSG00000037872	1.36492613538625	4.91188277563752	12.7533204983057	3.79052463896677e-06	0.00989553375089192	4.72107707527329
17288946	Mir9-2	microRNA 9-2	ENSMUSG00000065424	1.35047164347572	7.04455944717244	4.93313745086419	0.00162597538725699	0.0828926663207646	-0.782646364498854
17370485	Mir181b-2	microRNA 181b-2	ENSMUSG00000065578	1.34548461080786	7.1561407586139	5.24391941564052	0.00114597026892044	0.074386181264755	-0.430218045255715
17405397	Pfn2	profilin 2	ENSMUSG00000027805	1.33633703078018	9.00191453388919	3.98423107086671	0.00515689415988345	0.126092612964164	-1.95511585355193
17496102	Gsg1l	GSG1-like	ENSMUSG00000046182	1.33511780057194	6.23712882864464	7.30732338671166	0.000151814413457876	0.0424105873271344	1.55115015389626
17231174	Syt14	synaptotagmin XIV	ENSMUSG00000016200	1.32842407529454	5.82344950416515	9.74970612266844	2.32082020401153e-05	0.0239035351780539	3.25804145865558
17315507	Hoxc9	homeobox C9	ENSMUSG00000036139	1.3252289831238	5.71953697394202	2.36775245558858	0.0493159413130609	0.310439645796057	-4.23210723908028
17327539	Pcp4	Purkinje cell protein 4	ENSMUSG00000090223	1.30859138067464	6.90596637268644	6.69213642109801	0.000263953413981213	0.0468460222434714	1.0206456525423
17381143	Myt1	myelin transcription factor 1	ENSMUSG00000010505	1.3084698590857	6.45595097124581	3.06090319264582	0.0180093035552395	0.205575553697233	-3.22659070936803
17318312	Nrbp2	nuclear receptor binding protein 2	ENSMUSG00000075590	1.30515623925008	8.11645911732841	3.60797465905391	0.00845833664739286	0.153152636742428	-2.4593753589481
17514087	2310022B05Rik	RIKEN cDNA 2310022B05 gene	ENSMUSG00000031983	1.30442310297984	8.69907669282776	3.24309782730987	0.0139388743344743	0.185190599621291	-2.96720709327154
17409621	S1pr1	sphingosine-1-phosphate receptor 1	ENSMUSG00000045092	1.29916294943005	8.22865339869987	3.49707144858838	0.00982555372815873	0.162096722792442	-2.61190865426708
17538152	Frmpd3	FERM and PDZ domain containing 3	ENSMUSG00000042425	1.29507227817776	5.07735901903618	9.16807492257381	3.4887082731794e-05	0.0278586366354133	2.90198080577999
17377498	Pygb	brain glycogen phosphorylase	ENSMUSG00000033059	1.29112851863346	9.40790315891465	4.04550343276129	0.00476720555126632	0.123206710465595	-1.87503817003021
17414456	Hsdl2	hydroxysteroid dehydrogenase like 2	ENSMUSG00000028383	1.28784907211783	8.55109233111865	5.62750742297388	0.000757561188907056	0.0653831809510373	-0.0160693950623028
17381940	Nebl	nebulette	ENSMUSG00000053702	1.28081181822246	6.52826462765315	2.88481905991921	0.023158969876738	0.228854577324219	-3.48011660529731
17213548	Nrp2	neuropilin 2	ENSMUSG00000025969	1.27956146882324	7.79275699248752	4.07909867687339	0.00456728176803327	0.120430015752127	-1.83138239555165
17550464	Sox2ot	SOX2 overlapping transcript (non-protein coding)	ENSMUSG00000105265	1.27871795577207	6.15452818064527	7.15475563360192	0.000173528689323785	0.0428802777492194	1.42390691764399
17354101	Dpysl3	dihydropyrimidinase-like 3	ENSMUSG00000024501	1.26820280736971	8.65701549308548	4.39231774168793	0.00308835676516517	0.103467453116029	-1.43303707527653
17473248	Ttyh1	tweety family member 1	ENSMUSG00000030428	1.26793581596275	10.8143069511574	3.31709472235656	0.0125770535611488	0.17804325864306	-2.8628789243761
17330918	Alcam	activated leukocyte cell adhesion molecule	ENSMUSG00000022636	1.26531487783405	7.86127012684983	6.50200464362984	0.000315638717353607	0.0489250844087514	0.846977332435567
17277387	Fos	FBJ osteosarcoma oncogene	ENSMUSG00000021250	1.26431626481022	8.78826147517721	2.20059273896423	0.0631838267062781	0.345501298131341	-4.47394239747094
17410729	Bmpr1b	bone morphogenetic protein receptor, type 1B	ENSMUSG00000052430	1.25848771298707	7.34805560558643	6.47515885234659	0.000323811894437741	0.0489250844087514	0.822070560838645
17281748	Trim9	tripartite motif-containing 9	ENSMUSG00000021071	1.25637192491562	8.41059947200399	4.366428108811	0.00318809923521066	0.104538938023618	-1.46536362328652
17512153	Cdh11	cadherin 11	ENSMUSG00000031673	1.25237788537881	7.85462046415778	3.08907381005175	0.0173050359309306	0.202226317287825	-3.18627065864862
17240693	Grik2	glutamate receptor, ionotropic, kainate 2 (beta 2)	ENSMUSG00000056073	1.25030550439779	6.70825266098194	4.74859007205046	0.00201427990948548	0.0897418134242211	-0.999248887210473
17394297	Pltp	phospholipid transfer protein	ENSMUSG00000017754	1.24431755970238	6.95038112950833	4.98136962315768	0.00153869292378942	0.0811444629261142	-0.726941187877451
17421588	Fbxo2	F-box protein 2	ENSMUSG00000041556	1.2350569342503	7.54534661226092	4.42790461185559	0.00295680795079424	0.102330777967553	-1.38877973253383
17317167	Has2	hyaluronan synthase 2	ENSMUSG00000022367	1.23293120571925	5.81957439359462	4.80452994433595	0.00188670950071165	0.0880912260539602	-0.933011019421795
17232853	Mical1	microtubule associated monooxygenase, calponin and LIM domain containing 1	ENSMUSG00000019823	1.22726943823348	5.64110594887747	5.44217339044357	0.000923043481127415	0.0679233787323267	-0.21334127690175
17276906	Smoc1	SPARC related modular calcium binding 1	ENSMUSG00000021136	1.22657528228567	10.0257149022976	2.86655307075009	0.023775906960954	0.230807760215891	-3.50654474800617
17246790	Gatsl3	GATS protein-like 3	ENSMUSG00000020424	1.22555413587869	5.81621481088028	4.69178960668952	0.00215363443711532	0.0919204111680494	-1.06702502111649
17537271	Zfp711	zinc finger protein 711	ENSMUSG00000025529	1.22447652509906	5.65786883678448	4.99742546741485	0.00151079923032168	0.0807996527510385	-0.708480464264164
17229891	Atp1a2	ATPase, Na+/K+ transporting, alpha 2 polypeptide	ENSMUSG00000007097	1.22400024003837	8.56144138622867	3.89990086823468	0.00575115189435038	0.130546152258193	-2.06628289606725
17314164	Mapk8ip2	mitogen-activated protein kinase 8 interacting protein 2	ENSMUSG00000022619	1.22233366407044	6.17741320853433	6.76343399323305	0.00024707838310461	0.0458092186074443	1.08455395727382
17268581	Pcgf2	polycomb group ring finger 2	ENSMUSG00000018537	1.22117511031478	5.62143182102285	7.732983251991	0.000105752639593626	0.0391126410138364	1.891902262555
17292174	Atxn1	ataxin 1	ENSMUSG00000046876	1.21822571281339	7.42156281661406	5.15925201217381	0.00125891117594367	0.0759897233350519	-0.524711802702827
17326685	Mir99ahg	Mir99a and Mirlet7c-1 host gene (non-protein coding)	ENSMUSG00000090386	1.21563767125184	8.15675207866796	5.22265645075714	0.00117323602784959	0.074721314145388	-0.453842599100384
17295266	Plp2	proteolipid protein 2	ENSMUSG00000031146	1.20254958165935	6.42479559285981	4.4292656267451	0.00295190069709827	0.102330777967553	-1.38709119854048
17224977	Dner	delta/notch-like EGF repeat containing	ENSMUSG00000036766	1.19519807841573	8.86474436022518	2.19509739179466	0.0637013202473594	0.346746371693595	-4.48185151251163
17395844	Stmn3	stathmin-like 3	ENSMUSG00000027581	1.19476976220421	7.26662327744373	3.81355423025264	0.00643774669875344	0.13621731691912	-2.18123658250471
17226387	Dpp10	dipeptidylpeptidase 10	ENSMUSG00000036815	1.19378811066912	4.64521328508241	4.21682332759746	0.00383841431801953	0.113437626860985	-1.6542868981304
17309268	Ednrb	endothelin receptor type B	ENSMUSG00000022122	1.19132983093984	11.4876310787735	3.03363944099814	0.018719922496218	0.208200186081133	-3.26568102356217
17550392	Miat	myocardial infarction associated transcript (non-protein coding)	ENSMUSG00000097767	1.18624262727267	5.48310122421853	5.02217844963043	0.00146888715582436	0.0801485820876082	-0.680100783251465
17307522	Dleu7	deleted in lymphocytic leukemia, 7	ENSMUSG00000048281	1.185090179047	5.54502527155494	8.1108599527581	7.77445868816428e-05	0.0362942852968054	2.17771111314004
17341080	Thbs2	thrombospondin 2	ENSMUSG00000023885	1.18063443712681	6.25702678261051	6.84739713493659	0.000228738825946602	0.0448208851126173	1.15898007646425
17476752	Rhpn2	rhophilin, Rho GTPase binding protein 2	ENSMUSG00000030494	1.17362984228685	5.53372180832527	7.59652245922636	0.000118537648141155	0.0399707698806344	1.78489259012069
17341179	Dll1	delta-like 1 (Drosophila)	ENSMUSG00000014773	1.17013175583145	7.60995453156832	2.81544435200169	0.0255956853299375	0.23834540765006	-3.58059684153861
17532045	Plcd1	phospholipase C, delta 1	ENSMUSG00000010660	1.1679196435437	6.65960865449783	8.50852492872526	5.69517487722159e-05	0.0328275683254793	2.46261650346456
17243910	Mybpc1	myosin binding protein C, slow-type	ENSMUSG00000020061	1.16649041931204	6.34358025090443	3.44908191296824	0.01048945882156	0.166127267105963	-2.67842476745486
17433328	Per3	period circadian clock 3	ENSMUSG00000028957	1.16584601847202	6.94521905102531	9.08999879144829	3.69116824940958e-05	0.0278586366354133	2.85201553815656
17484331	Dpysl4	dihydropyrimidinase-like 4	ENSMUSG00000025478	1.16516132408866	6.99184476719534	5.20183297639674	0.00120063813264018	0.0750179790883408	-0.477047769222414
17315530	Hoxc5	homeobox C5	ENSMUSG00000022485	1.16343917461209	4.14486267107479	3.67410139278588	0.00774204916862301	0.146899964606112	-2.36924112773988
17350762	Megf10	multiple EGF-like-domains 10	ENSMUSG00000024593	1.15989518519967	7.95888772286668	7.73070696484392	0.000105952734152852	0.0391126410138364	1.89013411571832
17330684	Tagln3	transgelin 3	ENSMUSG00000022658	1.15933601120627	6.84388378328334	6.04400890887628	0.000493657441740872	0.0555680095385652	0.408559914527123
17516412	3110039I08Rik	RIKEN cDNA 3110039I08 gene	ENSMUSG00000074415	1.15900393599523	8.03165010709314	3.2546286155259	0.0137166812782781	0.184025558729861	-2.95090868815752
17390840	4930583P06Rik	RIKEN cDNA 4930583P06 gene	ENSMUSG00000086954	1.15231094339943	3.59765527371071	4.58780366010919	0.00243716689527379	0.0960655218925636	-1.1924627111536
17405208	Frem2	Fras1 related extracellular matrix protein 2	ENSMUSG00000037016	1.15143595443597	6.24584225343118	4.44370504091624	0.00290038610712574	0.10174453095234	-1.36919556523774
